"CdS","Coorte","Genere","Voto_test","Crediti_convoto","Crediti_totali","Voto_medio","Scuola_provenienza","Esame_Matematica","Voto_Matematica"
"CdS1","2010","M",1.42162890464786,1.41152774798368,1.62577088817954,0.695173285839018,"LS","EsameMatematica",0.56422797563182
"CdS1","2010","M",-0.385197695411408,-1.49191714017939,-1.58473779431952,0.341705069514763,"IT","Non superato",-1.82232299696008
"CdS1","2010","M",0.518215604618225,-1.00800965881888,-0.667449599319791,-0.129585885584244,"LS","EsameMatematica",0.380647131586289
"CdS1","2010","M",1.42162890464786,1.08892276041001,1.77865225401283,0.223882330740011,"LS","EsameMatematica",0.288856709563524
"CdS1","2010","M",-1.06275767043363,-1.16931215260572,-1.27897506265295,0.459527808289515,"TC","Non superato",-1.82232299696008
"CdS1","2010","M",0.292362279610817,0.766317772836331,1.16712679067967,0.459527808289515,"LS","EsameMatematica",0.656018397654585
"CdS1","2010","M",0.969922254633041,1.41152774798368,1.77865225401283,0.341705069514763,"LS","EsameMatematica",0.197066287540758
"CdS1","2010","M",0.969922254633041,0.766317772836331,1.01424542484639,-0.247408624358996,"LS","EsameMatematica",0.288856709563524
"CdS1","2010","M",0.744068929625633,1.25022525419684,1.47288952234625,0.106059591965259,"LS","EsameMatematica",-0.170095400550303
"CdS1","2010","M",0.0665089546034082,-0.201497189884694,-0.208805501819925,0.223882330740011,"LS","EsameMatematica",0.931389663722881
"CdS1","2010","F",0.0665089546034082,-0.524102177458369,-0.208805501819925,0.106059591965259,"LC","EsameMatematica",0.105275865517993
"CdS1","2010","F",-1.28861099544104,-1.33061464639256,-1.22801460737518,0.341705069514763,"LS","Non superato",-1.82232299696008
"CdS1","2010","M",-1.74031764545586,-1.65321963396623,-1.58473779431952,-2.60386339985403,"TC","Non superato",-1.82232299696008
"CdS1","2010","M",0.969922254633041,1.41152774798368,1.77865225401283,0.695173285839018,"LS","EsameMatematica",0.288856709563524
"CdS1","2010","F",0.0665089546034082,0.766317772836331,1.16712679067967,0.459527808289515,"LS","EsameMatematica",-0.0783049785275377
"CdS1","2010","M",0.292362279610817,1.41152774798368,1.77865225401283,0.459527808289515,"LS","EsameMatematica",0.380647131586289
"CdS1","2010","M",0.0665089546034082,0.605015279049493,0.861364059013096,-0.129585885584244,"LS","EsameMatematica",0.197066287540758
"CdS1","2010","F",-1.28861099544104,-1.49191714017939,-1.43185642848623,-0.247408624358996,"LS","Non superato",-1.82232299696008
"CdS1","2010","F",-3.09543759550031,-1.65321963396623,-1.58473779431952,-2.60386339985403,"TC","Non superato",-1.82232299696008
"CdS1","2010","M",1.64748222965527,1.41152774798368,1.77865225401283,0.695173285839018,"LS","EsameMatematica",0.74780881967735
"CdS1","2010","M",-2.41787762047808,-1.33061464639256,-1.43185642848623,0.223882330740011,"TC","Non superato",-1.82232299696008
"CdS2","2010","M",0.0665089546034082,-1.65321963396623,-1.58473779431952,-2.60386339985403,"TC","Non superato",-1.82232299696008
"CdS2","2010","M",0.518215604618225,-0.524102177458369,-0.514568233486502,0.341705069514763,"LS","EsameMatematica",0.288856709563524
"CdS2","2010","M",-1.06275767043363,-1.65321963396623,-1.58473779431952,-2.60386339985403,"LS","Non superato",-1.82232299696008
"CdS2","2010","M",-1.74031764545586,-0.362799683671531,-0.514568233486502,0.341705069514763,"IT","EsameMatematica",0.380647131586289
"CdS2","2010","M",-0.159344370404,-1.65321963396623,-0.82033096515308,-2.60386339985403,"IT","Non superato",-1.82232299696008
"CdS2","2010","M",-3.99885089552994,-1.65321963396623,-1.12609369681966,-2.60386339985403,"IT","Non superato",-1.82232299696008
"CdS2","2010","M",-0.611051020418817,-1.00800965881888,-1.12609369681966,0.459527808289515,"TC","Non superato",-1.82232299696008
"CdS2","2010","F",-1.28861099544104,-1.65321963396623,-1.12609369681966,-2.60386339985403,"LS","EsameMatematica",-1.82232299696008
"CdS2","2010","M",-0.836904345426225,-1.00800965881888,-0.973212330986368,0.341705069514763,"Altro","Non superato",-1.82232299696008
"CdS2","2010","M",0.0665089546034082,0.282410291475818,0.249838595679941,0.341705069514763,"LS","EsameMatematica",0.288856709563524
"CdS2","2010","M",0.744068929625633,1.41152774798368,1.32000815651296,0.81299602461377,"IT","EsameMatematica",0.931389663722881
"CdS2","2010","M",-1.06275767043363,-1.00800965881888,-1.12609369681966,-0.0117631468094923,"TC","EsameMatematica",-0.0783049785275377
"CdS2","2010","F",0.292362279610817,1.41152774798368,1.32000815651296,0.81299602461377,"LS","EsameMatematica",1.02318008574565
"CdS2","2010","M",-0.159344370404,0.766317772836331,0.555601327346519,0.695173285839018,"IT","EsameMatematica",0.931389663722881
"CdS2","2010","M",0.518215604618225,-0.362799683671531,-0.514568233486502,0.577350547064266,"IT","Non superato",-1.82232299696008
"CdS2","2010","F",-0.836904345426225,0.766317772836331,0.708482693179808,0.577350547064266,"Altro","EsameMatematica",0.288856709563524
"CdS2","2010","F",-0.836904345426225,-1.00800965881888,-0.973212330986368,-0.0117631468094923,"TC","EsameMatematica",-0.170095400550303
"CdS2","2010","M",-0.611051020418817,0.282410291475818,0.249838595679941,0.223882330740011,"LC","EsameMatematica",0.380647131586289
"CdS2","2010","F",0.0665089546034082,-1.00800965881888,0.0969572298466527,0.930818763388522,"TC","EsameMatematica",0.931389663722881
"CdS2","2010","M",-0.385197695411408,-0.362799683671531,-0.514568233486502,0.341705069514763,"TC","EsameMatematica",0.380647131586289
"CdS2","2010","M",0.0665089546034082,0.766317772836331,0.555601327346519,0.81299602461377,"IT","EsameMatematica",0.931389663722881
"CdS2","2010","F",-0.159344370404,-1.00800965881888,-0.82033096515308,0.341705069514763,"LS","Non superato",-1.82232299696008
"CdS2","2010","M",-0.159344370404,1.41152774798368,1.32000815651296,0.577350547064266,"IT","EsameMatematica",0.74780881967735
"CdS2","2010","F",-1.06275767043363,0.282410291475818,0.249838595679941,0.459527808289515,"IT","EsameMatematica",0.74780881967735
"CdS2","2010","F",-1.96617097046327,-1.00800965881888,-0.973212330986368,-0.0117631468094923,"LS","Non superato",-1.82232299696008
"CdS2","2010","M",0.292362279610817,0.766317772836331,0.708482693179808,0.577350547064266,"LS","EsameMatematica",0.931389663722881
"CdS2","2010","M",-0.385197695411408,1.41152774798368,1.32000815651296,0.81299602461377,"LS","EsameMatematica",0.74780881967735
"CdS2","2010","M",-1.51446432044845,-0.362799683671531,-0.514568233486502,-0.247408624358996,"LS","EsameMatematica",-0.0783049785275377
"CdS2","2010","M",0.0665089546034082,-0.362799683671531,-0.514568233486502,1.04864150216327,"IT","EsameMatematica",0.931389663722881
"CdS2","2010","M",-0.611051020418817,-1.65321963396623,-1.58473779431952,-2.60386339985403,"IT","Non superato",-1.82232299696008
"CdS2","2010","M",0.969922254633041,0.282410291475818,0.249838595679941,0.577350547064266,"LS","EsameMatematica",0.839599241700116
"CdS2","2010","F",-1.51446432044845,-1.00800965881888,-0.82033096515308,-0.483054101908499,"LS","Non superato",-1.82232299696008
"CdS2","2010","M",-0.159344370404,-1.16931215260572,-1.27897506265295,-0.247408624358996,"LS","EsameMatematica",0.380647131586289
"CdS2","2010","M",-1.28861099544104,-1.00800965881888,-1.12609369681966,-0.483054101908499,"IT","EsameMatematica",0.472437553609054
"CdS2","2010","M",-1.74031764545586,-1.00800965881888,-1.12609369681966,0.223882330740011,"IP","EsameMatematica",0.0134854434952277
"CdS3","2010","F",-0.385197695411408,0.927620266623168,1.16712679067967,0.341705069514763,"LS","EsameMatematica",0.472437553609054
"CdS3","2010","F",-0.836904345426225,-0.0401946960978565,0.0969572298466527,0.223882330740011,"LS","EsameMatematica",0.288856709563524
"CdS3","2010","M",1.42162890464786,1.41152774798368,1.32000815651296,0.930818763388522,"LS","EsameMatematica",1.02318008574565
"CdS3","2010","F",-0.611051020418817,-1.65321963396623,-1.58473779431952,-2.60386339985403,"LS","Non superato",-1.82232299696008
"CdS3","2010","M",-0.611051020418817,-0.0401946960978565,-0.055924135986636,-0.129585885584244,"LS","EsameMatematica",0.380647131586289
"CdS3","2010","F",0.292362279610817,-0.846707165032044,0.0969572298466527,0.459527808289515,"IT","EsameMatematica",0.56422797563182
"CdS3","2010","F",0.292362279610817,-0.0401946960978565,-0.055924135986636,0.341705069514763,"LS","EsameMatematica",0.288856709563524
"CdS3","2010","M",1.42162890464786,-0.0401946960978565,-0.208805501819925,0.459527808289515,"LS","EsameMatematica",0.931389663722881
"CdS3","2010","F",0.969922254633041,1.41152774798368,1.32000815651296,0.577350547064266,"LS","EsameMatematica",1.02318008574565
"CdS3","2010","M",0.0665089546034082,-0.846707165032044,-0.361686867653213,-0.365231363133748,"LS","EsameMatematica",-0.0783049785275377
"CdS3","2010","M",-0.385197695411408,-1.65321963396623,-1.58473779431952,-2.60386339985403,"Altro","Non superato",-1.82232299696008
"CdS3","2010","M",1.64748222965527,1.41152774798368,1.32000815651296,0.81299602461377,"LS","EsameMatematica",0.931389663722881
"CdS3","2010","F",0.518215604618225,0.443712785262656,0.40271996151323,0.106059591965259,"LS","EsameMatematica",0.380647131586289
"CdS3","2010","M",0.518215604618225,1.41152774798368,1.32000815651296,0.81299602461377,"LS","EsameMatematica",0.931389663722881
"CdS3","2010","M",1.64748222965527,1.41152774798368,1.32000815651296,0.930818763388522,"LS","EsameMatematica",1.02318008574565
"CdS3","2010","F",1.19577557964045,0.443712785262656,0.40271996151323,0.341705069514763,"LS","EsameMatematica",0.74780881967735
"CdS3","2010","M",-0.385197695411408,-0.846707165032044,-0.667449599319791,-0.483054101908499,"IT","EsameMatematica",-0.170095400550303
"CdS3","2010","M",1.19577557964045,1.41152774798368,1.32000815651296,0.930818763388522,"LS","EsameMatematica",0.931389663722881
"CdS3","2010","F",-0.836904345426225,-1.65321963396623,-1.58473779431952,-2.60386339985403,"LC","Non superato",-1.82232299696008
"CdS3","2010","M",-1.06275767043363,-0.846707165032044,-0.82033096515308,-0.0117631468094923,"LS","EsameMatematica",0.197066287540758
"CdS3","2010","F",1.42162890464786,0.121107797688981,0.0969572298466527,0.341705069514763,"LS","EsameMatematica",0.74780881967735
"CdS3","2010","M",1.64748222965527,1.41152774798368,1.32000815651296,0.81299602461377,"LS","EsameMatematica",0.931389663722881
"CdS3","2010","M",-0.159344370404,-0.524102177458369,0.0969572298466527,0.106059591965259,"LS","EsameMatematica",0.288856709563524
"CdS3","2010","M",-0.159344370404,-0.524102177458369,0.0969572298466527,0.106059591965259,"LS","EsameMatematica",0.288856709563524
"CdS3","2010","M",-0.159344370404,-1.16931215260572,-1.27897506265295,-0.483054101908499,"TC","Non superato",-1.82232299696008
"CdS3","2010","F",1.42162890464786,0.927620266623168,0.861364059013096,-0.0117631468094923,"LS","EsameMatematica",0.472437553609054
"CdS3","2010","F",-0.385197695411408,0.443712785262656,0.40271996151323,0.341705069514763,"LS","EsameMatematica",0.56422797563182
"CdS3","2010","F",0.292362279610817,0.927620266623168,0.861364059013096,0.459527808289515,"LS","EsameMatematica",1.02318008574565
"CdS3","2010","F",1.19577557964045,0.927620266623168,0.861364059013096,0.106059591965259,"LS","EsameMatematica",0.74780881967735
"CdS3","2010","F",-0.611051020418817,-1.65321963396623,-1.58473779431952,-2.60386339985403,"LS","Non superato",-1.82232299696008
"CdS3","2010","F",-1.51446432044845,-1.65321963396623,-1.58473779431952,-2.60386339985403,"LS","Non superato",-1.82232299696008
"CdS3","2010","F",0.518215604618225,-0.0401946960978565,-0.055924135986636,0.223882330740011,"LS","EsameMatematica",0.0134854434952277
"CdS3","2010","F",0.0665089546034082,-0.0401946960978565,-0.055924135986636,-0.483054101908499,"LS","EsameMatematica",-0.170095400550303
"CdS3","2010","F",-0.836904345426225,0.443712785262656,0.249838595679941,0.577350547064266,"LS","EsameMatematica",0.472437553609054
"CdS3","2010","F",0.744068929625633,-0.846707165032044,-0.82033096515308,-0.129585885584244,"LS","EsameMatematica",0.105275865517993
"CdS3","2010","F",-0.611051020418817,-1.65321963396623,-1.43185642848623,-2.60386339985403,"LC","EsameMatematica",0.197066287540758
"CdS3","2010","M",1.42162890464786,0.927620266623168,0.861364059013096,0.223882330740011,"LS","EsameMatematica",0.74780881967735
"CdS3","2010","F",-0.159344370404,-0.846707165032044,-0.82033096515308,0.106059591965259,"LC","EsameMatematica",0.288856709563524
"CdS3","2010","M",1.42162890464786,-0.846707165032044,-0.361686867653213,0.695173285839018,"LS","EsameMatematica",0.74780881967735
"CdS3","2010","F",0.518215604618225,0.927620266623168,0.861364059013096,0.223882330740011,"LC","EsameMatematica",0.74780881967735
"CdS3","2010","M",0.744068929625633,-0.362799683671531,-0.361686867653213,-0.365231363133748,"LS","EsameMatematica",0.0134854434952277
"CdS3","2010","F",-0.159344370404,-0.685404671245206,-0.616489144042028,-0.365231363133748,"LS","EsameMatematica",-0.0783049785275377
"CdS3","2010","F",-0.159344370404,-0.685404671245206,-0.616489144042028,-0.365231363133748,"LS","EsameMatematica",-0.0783049785275377
"CdS3","2010","M",0.969922254633041,-0.0401946960978565,-0.055924135986636,0.106059591965259,"LS","EsameMatematica",0.56422797563182
"CdS3","2010","M",0.0665089546034082,1.41152774798368,1.32000815651296,0.695173285839018,"LS","EsameMatematica",1.02318008574565
"CdS3","2010","F",-1.74031764545586,-0.0401946960978565,-0.055924135986636,0.223882330740011,"LS","EsameMatematica",0.380647131586289
"CdS3","2010","F",-0.159344370404,-0.846707165032044,-0.973212330986368,-0.483054101908499,"LS","EsameMatematica",-0.170095400550303
"CdS3","2010","F",0.969922254633041,0.927620266623168,0.861364059013096,0.341705069514763,"LS","EsameMatematica",1.02318008574565
"CdS3","2010","F",-1.51446432044845,-0.846707165032044,-0.973212330986368,-0.129585885584244,"LS","EsameMatematica",0.105275865517993
"CdS3","2010","F",0.292362279610817,-0.846707165032044,-0.82033096515308,-0.365231363133748,"LC","EsameMatematica",-0.0783049785275377
"CdS3","2010","M",0.0665089546034082,-0.0401946960978565,-0.055924135986636,-0.0117631468094923,"LS","EsameMatematica",0.472437553609054
"CdS3","2010","F",0.518215604618225,0.443712785262656,0.40271996151323,0.459527808289515,"LS","EsameMatematica",0.74780881967735
"CdS3","2010","F",-0.611051020418817,-0.846707165032044,-0.82033096515308,-0.483054101908499,"LS","EsameMatematica",-0.170095400550303
"CdS3","2010","F",-1.06275767043363,-0.0401946960978565,1.16712679067967,0.577350547064266,"LC","EsameMatematica",0.74780881967735
"CdS3","2010","F",0.0665089546034082,-1.65321963396623,-1.58473779431952,-2.60386339985403,"IT","Non superato",-1.82232299696008
"CdS3","2010","M",-0.159344370404,-0.846707165032044,-0.82033096515308,0.223882330740011,"LS","EsameMatematica",0.380647131586289
"CdS3","2010","F",-1.28861099544104,-1.65321963396623,-1.58473779431952,-2.60386339985403,"TC","Non superato",-1.82232299696008
"CdS3","2010","F",-0.159344370404,-0.846707165032044,-0.82033096515308,-0.365231363133748,"TC","EsameMatematica",-0.0783049785275377
"CdS3","2010","F",-0.836904345426225,-1.65321963396623,-1.58473779431952,-2.60386339985403,"IT","Non superato",-1.82232299696008
"CdS3","2010","F",0.0665089546034082,-0.846707165032044,0.40271996151323,0.106059591965259,"LS","EsameMatematica",0.288856709563524
"CdS3","2010","F",0.518215604618225,-0.362799683671531,-0.361686867653213,0.223882330740011,"LS","EsameMatematica",0.656018397654585
"CdS3","2010","F",1.42162890464786,-0.0401946960978565,-0.208805501819925,0.223882330740011,"LS","EsameMatematica",0.472437553609054
"CdS3","2010","M",-1.28861099544104,-0.846707165032044,-0.973212330986368,-0.483054101908499,"LS","EsameMatematica",-0.170095400550303
"CdS3","2010","M",0.969922254633041,-0.0401946960978565,-0.055924135986636,0.577350547064266,"LS","EsameMatematica",0.56422797563182
"CdS3","2010","M",-0.836904345426225,-1.65321963396623,-1.43185642848623,-2.60386339985403,"LS","Non superato",-1.82232299696008
"CdS1","2011","M",0.114358365949001,-0.524102177458369,-0.667449599319791,-0.129585885584244,"LS","EsameMatematica",0.105275865517993
"CdS1","2011","M",0.54757476401463,1.41152774798368,1.32000815651296,0.341705069514763,"LS","EsameMatematica",0.56422797563182
"CdS1","2011","M",-0.535466231149441,1.41152774798368,1.32000815651296,0.223882330740011,"LC","EsameMatematica",0.839599241700116
"CdS1","2011","F",0.980791162080258,0.766317772836331,0.708482693179808,0.459527808289515,"LS","EsameMatematica",0.931389663722881
"CdS1","2011","F",-1.18529082824788,-0.0401946960978565,-0.055924135986636,0.223882330740011,"Altro","EsameMatematica",0.656018397654585
"CdS1","2011","M",-0.318858032116627,0.766317772836331,3.00170318067914,0.695173285839018,"IT","EsameMatematica",0.931389663722881
"CdS1","2011","F",0.330966564981816,0.766317772836331,0.708482693179808,0.341705069514763,"LS","EsameMatematica",0.380647131586289
"CdS1","2011","M",0.980791162080258,1.41152774798368,1.32000815651296,0.81299602461377,"LS","EsameMatematica",0.931389663722881
"CdS1","2011","M",0.980791162080258,1.41152774798368,1.32000815651296,0.81299602461377,"LS","EsameMatematica",0.839599241700116
"CdS1","2011","M",-0.535466231149441,0.766317772836331,0.555601327346519,0.577350547064266,"LS","EsameMatematica",1.02318008574565
"CdS1","2011","M",0.114358365949001,1.41152774798368,1.32000815651296,0.459527808289515,"IT","EsameMatematica",0.931389663722881
"CdS1","2011","M",1.19739936111307,1.41152774798368,1.32000815651296,0.930818763388522,"LS","EsameMatematica",0.839599241700116
"CdS1","2011","F",-0.102249833083813,0.443712785262656,0.40271996151323,0.459527808289515,"LS","EsameMatematica",0.380647131586289
"CdS1","2011","M",1.41400756014589,1.41152774798368,1.32000815651296,1.04864150216327,"LS","EsameMatematica",1.02318008574565
"CdS1","2011","M",-0.318858032116627,-0.201497189884694,-0.208805501819925,-0.0117631468094923,"IT","EsameMatematica",0.105275865517993
"CdS1","2011","M",1.19739936111307,0.443712785262656,0.40271996151323,0.695173285839018,"IT","EsameMatematica",0.931389663722881
"CdS1","2011","M",-0.318858032116627,-0.362799683671531,-0.361686867653213,-0.247408624358996,"LS","EsameMatematica",-0.170095400550303
"CdS1","2011","M",0.764182963047444,-1.00800965881888,-0.973212330986368,-0.247408624358996,"LS","EsameMatematica",0.0134854434952277
"CdS1","2011","F",-1.61850722631351,-0.685404671245206,-0.82033096515308,-0.129585885584244,"LS","EsameMatematica",-0.0783049785275377
"CdS1","2011","F",-0.535466231149441,1.41152774798368,1.32000815651296,0.341705069514763,"Altro","EsameMatematica",0.380647131586289
"CdS1","2011","M",1.19739936111307,1.08892276041001,1.01424542484639,0.223882330740011,"LS","EsameMatematica",0.56422797563182
"CdS1","2011","F",0.764182963047444,0.766317772836331,0.708482693179808,0.459527808289515,"LS","EsameMatematica",0.839599241700116
"CdS1","2011","M",1.19739936111307,1.41152774798368,1.16712679067967,0.459527808289515,"LS","EsameMatematica",1.02318008574565
"CdS1","2011","M",1.6306157591787,1.41152774798368,1.32000815651296,0.695173285839018,"LS","EsameMatematica",1.02318008574565
"CdS1","2011","F",1.41400756014589,1.41152774798368,1.32000815651296,0.81299602461377,"LC","EsameMatematica",1.02318008574565
"CdS1","2011","F",1.6306157591787,0.766317772836331,0.708482693179808,0.695173285839018,"LS","EsameMatematica",0.656018397654585
"CdS1","2011","M",-0.102249833083813,1.41152774798368,1.32000815651296,0.223882330740011,"LS","EsameMatematica",0.197066287540758
"CdS1","2011","M",0.330966564981816,0.766317772836331,0.555601327346519,0.341705069514763,"LS","EsameMatematica",0.931389663722881
"CdS1","2011","M",-1.18529082824788,-1.00800965881888,-1.12609369681966,0.459527808289515,"LS","EsameMatematica",0.288856709563524
"CdS1","2011","M",1.41400756014589,1.41152774798368,1.32000815651296,0.81299602461377,"LC","EsameMatematica",0.931389663722881
"CdS1","2011","F",1.19739936111307,1.41152774798368,1.32000815651296,0.577350547064266,"LS","EsameMatematica",0.74780881967735
"CdS1","2011","M",-0.318858032116627,0.443712785262656,0.40271996151323,0.341705069514763,"LC","EsameMatematica",0.288856709563524
"CdS1","2011","M",0.764182963047444,-0.685404671245206,-0.82033096515308,-0.247408624358996,"LS","EsameMatematica",0.105275865517993
"CdS1","2011","M",-0.318858032116627,1.41152774798368,1.32000815651296,0.106059591965259,"LC","EsameMatematica",0.105275865517993
"CdS1","2011","F",0.114358365949001,1.41152774798368,1.16712679067967,0.341705069514763,"LS","EsameMatematica",0.931389663722881
"CdS1","2011","F",-0.535466231149441,0.443712785262656,0.40271996151323,-0.129585885584244,"LC","EsameMatematica",0.0134854434952277
"CdS1","2011","M",-0.102249833083813,-1.00800965881888,-1.12609369681966,0.695173285839018,"IT","EsameMatematica",0.105275865517993
"CdS1","2011","M",1.6306157591787,1.41152774798368,1.32000815651296,0.695173285839018,"LS","EsameMatematica",1.02318008574565
"CdS1","2011","M",0.330966564981816,1.41152774798368,1.16712679067967,0.459527808289515,"LS","EsameMatematica",0.472437553609054
"CdS1","2011","F",-0.318858032116627,0.766317772836331,0.555601327346519,0.577350547064266,"LS","EsameMatematica",0.472437553609054
"CdS1","2011","M",1.19739936111307,1.41152774798368,1.32000815651296,0.577350547064266,"LS","EsameMatematica",0.74780881967735
"CdS1","2011","M",0.980791162080258,1.41152774798368,1.32000815651296,0.459527808289515,"LS","EsameMatematica",0.74780881967735
"CdS1","2011","M",-0.318858032116627,-1.65321963396623,-1.58473779431952,-2.60386339985403,"LS","Non superato",-1.82232299696008
"CdS1","2011","F",-0.96868262921507,-1.65321963396623,-1.58473779431952,-2.60386339985403,"Altro","Non superato",-1.82232299696008
"CdS1","2011","F",-0.96868262921507,-1.65321963396623,-1.58473779431952,-2.60386339985403,"Altro","Non superato",-1.82232299696008
"CdS1","2011","M",-0.318858032116627,-1.33061464639256,-0.361686867653213,0.223882330740011,"TC","EsameMatematica",0.0134854434952277
"CdS1","2011","M",-0.318858032116627,-0.0401946960978565,-0.055924135986636,0.341705069514763,"LS","EsameMatematica",1.02318008574565
"CdS1","2011","M",0.764182963047444,1.41152774798368,1.32000815651296,0.577350547064266,"LS","EsameMatematica",0.931389663722881
"CdS1","2011","M",-0.318858032116627,0.121107797688981,0.0969572298466527,-0.0117631468094923,"LS","EsameMatematica",0.197066287540758
"CdS1","2011","F",-0.96868262921507,0.282410291475818,0.861364059013096,0.459527808289515,"LC","EsameMatematica",0.472437553609054
